,name,region,tel,keyword,photo,address,lat,lon
232,화천 명품DMZ코스,강원 화천군,033-440-2575,"['강원권', '레포츠', '자전거코스', '화천명품DMZ코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0af6351b-0bf7-4f4e-9d8d-5d9d5992d836&thumb,강원도 화천군 하남면 춘화로,38.01986307,127.72132890000002
233,소양강둘레길,강원 인제군,033-460-2170,"['레포츠', '소양강둘레길', '인제트레킹', '트레킹코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=05c7e402-a765-4bc5-9f43-b9422ec94ac4&thumb,강원도 인제군 인제읍 남북리,38.07813464,128.1462287
234,설악산국립공원 자동차야영장,강원 속초시,033-801-0903,"['가족과함께', '레포츠', '설악산국립공원', '아이와함께', '여름방학가기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ea02896b-7019-47ca-bdbb-458552e55ef6&thumb,강원도 속초시 설악동 370번지,38.16318607,128.54251100000002
235,양구청소년수련관,강원 양구군,033-480-2361,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c8f7182e-2d1b-4d31-917f-4cee18dd1858&thumb,강원도 양구군 양구읍 박수근로 366-33,38.10632441,127.9815131
236,치악산 구룡자동차야영장,강원 원주시,033-732-4635,"['가족여행', '강원권', '레포츠', '자동차야영장', '치악산']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0e94ec33-091e-4996-8da7-3de8c2677e58&thumb,강원도 원주시 소초면 구룡사로,37.41768906,128.0511727
237,레이싱파크,강원 태백시,033-581-2400,"['레이싱파크', '레포츠', '모터스포츠경기장', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d1467247-0f07-44fe-b22e-5618f5f5bbc2&thumb,강원도 태백시 사군드리길 240,37.08263185,129.02017
238,롱비치 서프스쿨,강원 양양군,010-2331-7590,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fdfdad4f-037c-47bb-9a45-cbe2d2ca47a1&thumb,강원도 양양군 현남면 갯마을길 42-20,37.94855125,128.7789584
239,속초 바다낚시,강원 속초시,033-639-2690,"['강원권', '레포츠', '바다낚시', '속초낚시', '속초바다', '속초바다낚시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=04ff38cc-d812-4adb-8bb8-3df0eba359be&thumb,강원도 속초시 동명항길,38.21181642,128.59739960000002
240,원주시청소년수련관,강원 원주시,033-742-9997,"['강원권', '레포츠', '원주청소년수련관', '청소년수련관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3267c195-c3fa-4757-826d-42ecac4c0475&thumb,강원도 원주시 서원대로 234,37.34096572,127.93568959999999
241,철원군 병영체험수련원,강원 철원군,033-452-8411,"['강원권', '레포츠', '이색체험', '철원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8b92b074-574e-4adf-8f83-398e52d9c447&thumb,강원도 철원군 갈말읍 텃골4길 3-26,38.19613177,127.3770736
242,가리산(홍천) 등산로,강원 홍천군,033-435-6034,"['가족과함께', '레포츠', '산책길', '아이와함께', '자연체험', '힐링&휴양']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f61aefca-0adb-4b90-acde-f7fa490ee647&thumb,강원도 홍천군 두촌면 가리산길 260-9,37.85440999,127.99874640000002
243,임원항 (임원항방파제 ~ 도미굴),강원 삼척시,033-572-6011,"['강원권', '낚시', '레포츠', '임원항']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0be77cfd-eebd-4e67-8477-0a4e95c80a0f&thumb,강원도 삼척시 원덕읍 임원항구로 30-11,37.22975726,129.3460863
244,해파랑길 45코스,강원 속초시,033-633-3171,"['레포츠', '속초가볼만한곳', '트레킹', '해파랑길']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=afa27bc1-d32a-490d-b421-371ebf10e34f&thumb,강원도 속초시 대포동 421-51,38.174458,128.60714199999998
245,길캠프,강원 영월군,010-4001-2211,"['계곡캠핑장', '길캠프', '레포츠', '영월캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=280d2556-c65f-46ec-af1d-d1942fb7cabd&thumb,강원도 영월군 수주면 황정길 29,37.30298146,128.1541652
246,알펜시아 카지노,강원 평창군,033-333-8828,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7e6f7ae6-265e-4da0-9feb-6df339dcf116&thumb,강원도 평창군 대관령면 솔봉로 325,37.65925417,128.68401070000002
247,켄싱턴리조트 오토캠핑장,강원 고성군,033-631-7601,"['강원권', '레포츠', '캠핑장', '켄싱턴리조트오토캠핑장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=95d1105f-f012-49b6-ac1a-07a74454c7d7&thumb,강원도 고성군 토성면 중앙로 646,38.2410455,128.5723908
248,강릉승마장,강원 강릉시,033-644-6264,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d7b69ce4-8379-4465-9762-d78e98a5c3be&thumb,강원도 강릉시 강동면 임곡로 1-17,37.72662789,128.9806569
249,맹방해수욕장근처,강원 삼척시,033-575-1330,"['강원권', '강원도', '레포츠', '맹방해수욕장', '바다낚시', '삼척바다', '삼척바다낚시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ad96fd9f-679e-411b-afa4-ba9ae3a4b465&thumb,강원도 삼척시 근덕면 맹방해변로,37.38544237,129.2273135
250,한탄강래프팅,강원 철원군,033-452-8006,"['래프팅', '레포츠', '철원', '철원여행', '한탄강래프팅']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=846c4059-ec3c-4054-a887-114abd9335d7&thumb,강원도 철원군 갈말읍 순담길 143-1,38.17666774,127.2977432
251,어라연 (강원고생대 국가지질공원),강원 영월군,033-560-2379,"['강원고생대_국가지질공원', '강원권', '경치좋은곳', '관광지', '국가지질공원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2d3fe258-e466-4700-8814-aba74b51960e&thumb,강원도 영월군 영월읍 거운리,37.24051548,128.532199
252,넌스키난보드,강원 원주시,010-5262-0088,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키 강습소', '스키대여', '스키대여']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c3dc6d2e-dbdf-4ebc-b78c-b528a629fe9b&thumb,강원도 원주시 지정면 구재로 132,37.39886519,127.7919344
253,교암해변,강원 고성군,033-680-3356,"['강원권', '경치좋은곳', '관광지', '교암해변', '레포츠', '바다풍경', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=61097d2c-e66d-42e0-bb0b-3d5163280b37&thumb,강원도 고성군 토성면,38.25728970000001,128.5589065
254,설악동야영장,강원 속초시,033-636-1262,"['가족여행', '레포츠', '설악산', '야영장', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=50f19736-480a-4295-97e0-52b7cb6b9742&thumb,강원도 속초시 청봉로 25,38.16159314,128.5451766
255,망상 제2오토캠핑장,강원 동해시,033-539-3618,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6b13a9a1-586a-4040-bb60-f98543ead5af&thumb,강원도 동해시 동해대로 6220,37.59009113,129.09434280000002
256,법흥캠핑장,강원 영월군,010-9251-2203,"['가족여행', '레포츠', '영월', '캠핑장', '힐링']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b1b646c8-26e8-4915-97f2-d74b31b62e8a&thumb,강원도 영월군 무릉도원면 백년계곡길 14-3,37.3661425,128.27380520000003
257,[강릉 바우길 5구간] 바다 호숫길,강원 강릉시,033-645-0990,"['강릉바우길', '강릉트래킹', '레포츠', '트래킹', '트래킹코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c23b4b23-55ff-40ac-acaf-12dcf422f184&thumb,강원도 강릉시 사천면 사천진리,37.84158802,128.8678885
258,화진포,강원 고성군,033-682-5700,"['낚시체험', '레포츠', '배낚시', '화진포호수']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9202a7cd-039f-4e7a-a0b6-d68858f6fd9f&thumb,강원도 고성군 현내면 화진포길 386,38.47839561,128.4374861
259,내린천 래프팅,강원 인제군,033-462-5887,"['내린천', '내린천래프팅', '래프팅', '레포츠', '수상스포츠', '여름피서지', '연인과함께친구와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d730650a-be99-4771-a22e-d3e8169aa72c&thumb,강원도 인제군 인제읍 내린천로 6211,38.04304029,128.20681159999998
260,보보스캇 캠핑장,강원 영월군,033-375-1011,"['레포츠', '보보스캇캠핑장', '영월캠핑장', '이색체험지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7f618fea-27e6-4a79-bc27-6757cc2b67d0&thumb,강원도 영월군 주천면 미다리길 50-24,37.29124006,128.3263332
261,한여울 1코스,강원 철원군,033-450-5365,"['레포츠', '산책코스', '철원군', '트래킹', '한여울 1코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=eb7759f5-ae3e-41b9-9838-2e26b3b370e2&thumb,강원도 철원군 동송읍 한탄강길 208,38.20344715,127.27003559999999
262,국민여가오토캠핑장,강원 속초시,033-633-3171,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f254ccea-dd65-4178-9542-d934e134c1f3&thumb,강원도 속초시 해오름로 190,38.19057054,128.6020243
263,장호항방파제,강원 삼척시,033-570-3915,"['강원권', '레포츠', '바다낚시', '삼척낚시터', '삼척바다낚시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=84bc06b2-d091-40f2-beba-54b19860f722&thumb,강원도 삼척시 근덕면 장호항길,37.28643781,129.3178991
264,비젼스키샵,강원 홍천군,033-434-1948,"['겨울스포츠', '레포츠', '복합레저스포츠', '서울근교스키장', '스키대여', '스키렌탈']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b013c89b-a3b6-4dd0-a9f8-ee4169c6382d&thumb,강원도 홍천군 서면 한서로 2166,37.61475,127.673653
265,캐라비언 코리아,강원 동해시,033-535-3194,"['가족과함께', '강원권', '겨울스포츠', '레저', '레포츠', '스포츠체험', '체험', '캐라비언코리아']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ac2fa7d8-3096-485c-b861-06d13e1b58a8&thumb,강원도 동해시 해안로 635-7,37.55693337,129.103073
266,웰리힐리파크 스노우파크,강원 횡성군,1544-8833,"['가족과함께', '겨울스포츠', '레포츠', '복합레저스포츠', '스키장', '스키장', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=785bf6ff-c821-47bf-9e3b-ceca41460e2f&thumb,강원도 횡성군 둔내면 고원로 451,37.49012611,128.2501389
267,취병낚시터,강원 원주시,033-731-5908,"['강원권', '계곡형저수지', '레포츠', '민물낚시', '원주낚시터', '원주저수지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3f333aca-5e1c-4c7c-bf1e-da4054601630&thumb,강원도 원주시 문막읍 취병로 267,37.32237616,127.7937183
268,소양호(빙어낚시),강원 인제군,033-460-2170,"['낚시', '레포츠', '빙어', '소양호', '인제군']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b819f70d-ba0d-47e4-831f-07a6a7e363b9&thumb,강원도 인제군 인제읍 설악로,38.09529137,128.1807116
269,철원관광레저,강원 철원군,033-455-1111,"['농촌체험', '래프팅', '레저', '레포츠', '온천', '철원가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d2dd8f00-54c5-45ca-b974-25267d46caec&thumb,강원도 철원군 갈말읍 갈말로 358,38.18541205,127.30742420000001
270,정선 알파인경기장,강원 정선군,1330,"['2018평창동계올림픽', '레포츠', '스키종목경기장', '알파인스키', '평창동계올림픽']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e46f86bc-25b1-4100-85aa-8967a5319b86&thumb,강원도 정선군 북평면 오대천로 549-6,37.47006629,128.6175235
271,동강래프팅(평창),강원 영월군,033-330-2771,"['동강래프팅', '레포츠', '레포츠여행', '레포츠체험', '수상레포츠', '여름피서지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7d4ef217-c6c0-47a3-ae22-f7d43f5f835c&thumb,강원도 평창군 미탄면 마하리,37.28325552,128.5626157
272,동강 래프팅(정선),강원 정선군,1544-9053,"['가족여행', '강원권', '경치좋은곳', '동강래프팅', '레포츠', '아이와함께', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a7d0cfeb-649c-40ea-baa8-64770861c312&thumb,강원도 정선군 정선읍 정선로,37.37317353,128.6136327
273,카트조이,강원 철원군,033-452-3822,"['데이트', '레포츠', '모터스포츠', '복합레저스포츠', '아이와함께', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9e55cad7-62ee-4fe1-8624-dc0733595f1d&thumb,강원도 철원군 갈말읍 드르니길 26,38.1503527,127.2984811
274,설악레저스쿨(바다래프팅),강원 속초시,1544-9562,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=836e0fbe-1555-42a6-b8f1-01481030835b&thumb,강원도 속초시 동해대로 4236,38.19776126,128.577531
275,속초연안 배낚시,강원 속초시,033-632-9796,"['강원권', '레포츠', '바다낚시', '배낚시', '속초바다', '속초바다낚시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ba58cc40-faa6-4f2f-bf67-6d529dae5979&thumb,강원도 속초시 장사항해안길 58,38.22664409,128.5880191
276,[강릉 바우길 8구간] 산우에 바닷길,강원 강릉시,033-645-0990,"['강릉바우길', '강릉트래킹', '레포츠', '정동진역', '트래킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=56e12660-9461-419f-9893-ff8a88557ed0&thumb,강원도 강릉시 강동면 안인진리,37.727715,128.9889586
277,태백국민체육센터,강원 태백시,033-552-4499,"['강원권', '레포츠', '수영장', '에어로빅장', '요가', '태백국민체육센터', '헬스장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=519a624e-c6fd-4ff0-a50f-26059a949a3c&thumb,강원도 태백시 번영로 220,37.16293569,128.9852903
278,어성전숲속수련장,강원 양양군,033-673-1558,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6fc08486-6ed8-47cc-89da-a78251da73ac&thumb,강원도 양양군 현북면 부연동길 1303,37.911116,128.652313
279,원천낚시터,강원 화천군,033-441-3677,"['강원권', '낚시', '레포츠', '원천낚시터', '춘천호']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=36ccf073-9cb1-4d6b-8e7a-86a495c9984b&thumb,강원도 화천군 하남면 호수길 163,38.04839794,127.6767754
280,K2 스키&보드,강원 춘천시,2 010-4840-9662,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=24cb8040-85f4-47a6-bf67-86baa15be9eb&thumb,강원도 춘천시 남산면 북한강변길 822,37.82892827,127.60242520000001
281,강원도자연학습원,강원 원주시,033-731-1600,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=80585c7a-4089-4811-b516-8166c144f93e&thumb,강원도 원주시 소초면 구룡사로 451,37.40384479,128.0527829
282,파로호 낚시터,강원 양구군,033-480-2675,"['강원권', '레포츠', '민물낚시', '양구낚시터', '양구파로호', '유명낚시터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=42418606-681e-4770-859f-796d4e4ab6ce&thumb,강원도 양구군 양구읍 파로호로,38.11297438,127.9780314
283,해파랑길 33코스,강원 동해시,033-539-8172,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5a363ee5-ce05-4016-b0a1-08f625327b4c&thumb,강원도 동해시 촛대바위길 2,37.478552,129.15819299999998
284,간현청소년수련원,강원 원주시,033-732-9954,"['레포츠', '숙박', '원주숙소', '청소년수련원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fcf73481-4e2a-41fd-a255-4b2b601e8ce2&thumb,강원도 원주시 지정면 소금산길 125,37.36759006,127.82310849999999
285,오투리조트 스키장,강원 태백시,033-580-7000,"['가족과함께', '겨울스포츠', '레포츠', '복합레저스포츠', '스키장', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fd59f720-76ef-4ee7-a7ff-8ef243448d22&thumb,강원도 태백시 서학로 861,37.17171176,128.9587558
286,속초항 방파제낚시,강원 속초시,033-639-2544,"['강원권', '레포츠', '바다낚시', '속초낚시터', '속초바다낚시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1c26f2f9-9449-4ffb-86e5-35d723af9e82&thumb,강원도 속초시 영금정로 46,38.21143036,128.6009143
287,내린천 수변공원,강원 인제군,033-460-2170,"['레포츠', '여름피서지', '이색체험', '인제내린천', '휴식하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=521c23d7-f2a8-48b4-9cc1-6883902c260f&thumb,강원도 인제군 인제읍 내린천로 5693,38.00988909,128.2392314
288,강원도청소년수련관,강원 춘천시,033-255-6601,"['강원권', '레포츠', '청소년수련관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=df6c29bb-2594-4389-934b-71704e9560c5&thumb,강원도 춘천시 신샘밭로 89,37.92294014,127.7206389
289,강릉항요트마리나,강원 강릉시,070-8816-6543,"['강릉항', '강릉항요트마리나', '레포츠', '요트체험', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9acc6502-2ae1-4d71-a140-33db9713400e&thumb,강원도 강릉시 창해로14번길 51-20,37.77236822,128.9510358
290,철원청소년회관,강원 철원군,033-450-4741,"['강원권', '레포츠', '연중무휴', '철원청소년회관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3aaf3628-8398-4e21-aef8-d74f233cc078&thumb,강원도 철원군 갈말읍 명성로139번길 52,38.14586869,127.3021894
291,장암산 활공장,강원 평창군,033-332-2625,"['강원권', '레포츠', '장암산활공장', '패러글라이딩']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=36f6f7e6-3dd4-4338-8b5c-4d790424b92d&thumb,강원도 평창군 평창읍 장암동길 129,37.39763576,128.4218058
292,해파랑길 35코스,강원 강릉시,033-640-5125,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=13a43bfc-b603-4fc4-8c26-e2bc64003809&thumb,강원도 강릉시 금진리 105-10,37.609161,129.03547700000001
